order_id,customer_id,order_date,shipping_city,order_status
600591,20254,2026-06-28,VUSHTRRI, completed 
600592,20023,2026-01-23,vushtrri, refunded 
600593,20698,2026-07-06,Gjakove,completed
600594,20452,2026-03-13,Gjakove,pending
600595,20256,2026-01-08,Prizren, completed 
600596,20622,2026-03-11,gjilan, cancelled 
600597,20147,2026-02-06, Gjilan , completed 
600598,20413,2026-06-18,Gjakovë,completed
600599,20351,2026-01-17,Prizren,Completed
600600,20134,2026-03-12,VUSHTRRI,completed
600601,20008,2026-07-14, Vushtrri ,pending
600602,20521,2026-01-16,PRISHTINA, completed 
600603,20362,2026-07-15,PRISHTINA,COMPLETED
600604,20449,2026-06-11,Gjakove,completed
600605,20045,2026-03-09,Peja,completed
600606,20599,2026-02-22,Prishtina,pending
600607,20225,2026-07-13,gjakove, completed 
600608,20492,2026-02-06,Gjakovë,Completed
600609,20573,2026-08-09, Vushtrri ,Completed
600610,20463,2026-06-18,MITROVICE,PENDING
600611,20179,2026-07-29,Gjakovë,COMPLETED
600612,20023,2026-04-22,Gjilan, completed 
600613,20126,2026-02-05,prizren,Completed
600614,20280,2026-04-27,MITROVICE,completed
600615,20469,2026-01-24,PRISHTINA,completed
600616,20224,2026-08-02,Ferizaj,completed
600617,20118,2026-01-16, Ferizaj , refunded 
600618,20572,2026-07-29, Gjilan ,COMPLETED
600619,20304,2026-02-09, Vushtrri ,COMPLETED
600620,20463,2026-04-23,Prizren,pending
600621,20456,2026-01-03,prishtina,COMPLETED
600622,20331,2026-05-10,GJILAN, completed 
600623,20683,2026-05-29,mitrovice,PENDING
600624,20239,2026-01-21,VUSHTRRI, completed 
600625,20494,2026-01-19, Ferizaj ,Cancelled
600626,20281,2026-04-07,Ferizaj, completed 
600627,20085,2026-01-20,FERIZAJ,completed
600628,90055,2026-04-20,Prishtina,unknown
600629,20665,2026-05-22,ferizaj,completed
600630,20166,2026-03-09,MITROVICE,Completed
600631,20127,2026-02-18, Vushtrri , pending 
600632,20084,2026-02-02,Gjakove,completed
600633,20566,2026-01-12,Mitrovicë,completed
600634,20264,2026-04-29,gjakove,COMPLETED
600635,20192,2026-02-06, Gjakove ,Completed
600636,20105,2026-07-13,Gjakovë, completed 
600637,20465,2026-07-04,Ferizaj,cancelled
600638,20480,2026-03-07,prishtina,CANCELLED
600639,20578,2026-03-24,ferizaj,completed
600640,20655,2026-06-26,MITROVICE,completed
600641,20071,2026-02-19,PEJA,Pending
600642,20252,2026-08-02,PEJA,COMPLETED
600643,20121,2026-06-06,PRISHTINA,completed
600644,20648,2026-07-07, Ferizaj ,Refunded
600645,20008,2026-06-26,Gjakove, pending 
600646,20506,2026-08-07,Peja,completed
600647,20374,2026-07-30,Gjilan,CANCELLED
600648,20462,2026-01-18,Prishtina,Completed
600649,20639,2026-05-20, Ferizaj ,pending
600650,20653,2026-04-04,Ferizaj, cancelled 
600651,20060,2026-06-16,Prishtina,pending
600652,20267,2026-05-22,Ferizaj, completed 
600653,20456,2026-05-25, Prishtina ,Completed
600654,20248,2026-05-30,Peja, completed 
600655,20213,2026-01-29,Prishtina,Completed
600656,20559,2026-04-21,Mitrovicë,completed
600657,20224,2026-07-14,vushtrri,pending
600658,20699,2026-04-13,ferizaj,Completed
600659,20346,2026-01-23,VUSHTRRI,CANCELLED
600660,20660,2026-05-29,Vushtrri,completed
600661,20413,2026-06-26,GJAKOVE,Cancelled
600662,20377,2026-03-29, Peja , completed 
600663,20602,2026-01-29,Gjakovë,pending
600664,20324,2026-04-22, Vushtrri ,completed
600665,90040,2026-04-05,Prishtina,COMPLETED
600666,20084,2026-01-28,gjilan,completed
600667,20487,2026-07-24,Gjakove,completed
600668,20251,2026-07-28,gjakove,Completed
600669,20483,2026-01-15,Gjakove,cancelled
600670,20449,2026-01-19,Vushtrri,completed
600671,20398,2026-02-08,Vushtrri,pending
600672,20686,2026-04-30,Peja,COMPLETED
600673,20055,2026-06-19,FERIZAJ,Completed
600674,20577,2026-05-15,Prishtina,Completed
600675,20433,2026-99-40,Vushtrri, completed 
600676,20207,2026-01-16,GJAKOVE,cancelled
600677,20044,2026-04-15,prizren, cancelled 
600678,20613,2026-03-03,Mitrovicë,COMPLETED
600679,20470,2026-03-01,Prizren,pending
600680,20654,2026-01-24, Mitrovice ,Completed
600681,20307,2026-07-26,ferizaj,completed
600682,20615,2026-07-19,VUSHTRRI,cancelled
600683,20149,2026-02-20,gjilan, completed 
600684,20620,2026-01-18,ferizaj,Completed
600685,20111,2026-03-29,Peja,pending
600686,20428,2026-04-09,PRIZREN,completed
600687,20631,2026-07-02,prizren,completed
600688,20292,2026-01-02,Ferizaj,completed
600689,20058,2026-03-04,Mitrovice,completed
600690,20579,2026-03-27,prizren, completed 
600691,20047,2026-05-01,Gjilan,completed
600692,20352,2026-02-27,peja,Completed
600693,20038,2026-02-12,gjilan, cancelled 
600694,20423,2026-04-22,PRISHTINA,completed
600695,20161,2026-07-09,gjakove, pending 
600696,20671,2026-03-25,GJILAN,completed
600697,20390,2026-01-25, Gjakove ,refunded
600698,20383,2026-01-13,PEJA,refunded
600699,20076,2026-02-25,MITROVICE,CANCELLED
600700,20105,2026-06-30, Mitrovice ,completed
600701,20548,2026-05-21,Prizren, completed 
600702,20391,2026-04-07, Vushtrri ,pending
600703,20559,2026-07-18,FERIZAJ,refunded
600704,20398,2026-03-17,PRISHTINA,COMPLETED
600705,20351,2026-04-13,gjakove,COMPLETED
600706,20604,2026-03-21,Gjilan,canceled
600707,20240,2026-02-09,Vushtrri,Completed
600708,20264,2026-04-27, Peja ,refunded
600709,20365,2026-01-22,GJILAN,Completed
600710,20463,2026-06-12, Gjakove ,Completed
600711,20033,2026-04-09,Prizren,completed
600712,20004,2026-06-28, Ferizaj ,pending
600713,20276,2026-07-24,peja,CANCELLED
600714,20516,2026-02-05,Peja,cancelled
600715,20502,2026-03-31, Prizren ,Completed
600716,20456,2026-01-22,Peja,Cancelled
600717,20281,2026-04-08,Mitrovice,REFUNDED
600718,20403,2026-03-03, Prishtina ,COMPLETED
600719,20402,2026-05-14,prishtina,COMPLETED
600720,20114,2026-04-28, Vushtrri ,pending
600721,20264,2026-03-29, Ferizaj ,cancelled
600722,20624,2026-04-15, Prizren ,refunded
600723,20145,2026-03-10,Prishtina,COMPLETED
600724,20237,2026-01-16, Vushtrri ,REFUNDED
600725,20666,2026-05-24,FERIZAJ,Completed
600726,20111,2026-04-08,GJAKOVE,Completed
600727,20410,2026-99-40, Mitrovice ,completed
600728,20145,2026-07-14,peja,Completed
600729,20108,2026-05-22,PRIZREN,canceled
600730,20187,2026-05-07,Gjilan,Completed
600731,20462,2026-07-26,prizren,Completed
600732,20094,2026-06-26,Peja,Completed
600733,20594,2026-05-02,Gjilan,COMPLETED
600734,20328,2026-03-30,Vushtrri,canceled
600735,20560,2026-03-05,Mitrovicë,Cancelled
600736,20492,2026-08-04,Peja, completed 
600737,20345,2026-04-01,gjilan,completed
600738,20529,2026-04-22,Gjilan,Pending
600739,20336,2026-01-23,Gjakovë,completed
600740,20034,2026-01-02,Mitrovice,refunded
600741,20374,2026-07-10,PRISHTINA,COMPLETED
600742,90048,2026-05-29,mitrovice,refunded
600743,20116,2026-01-18,Prizren,Completed
600744,20682,2026-06-27,ferizaj,COMPLETED
600745,20312,2026-01-24,vushtrri, completed 
600746,20048,2026-06-08, Gjakove ,refunded
600747,20314,2026-01-23,MITROVICE,refunded
600748,20603,2026-08-01,FERIZAJ,COMPLETED
600749,20011,2026-04-22,GJAKOVE, refunded 
600750,20084,2026-01-27,Mitrovice,completed
600751,20626,2026-01-11,vushtrri,COMPLETED
600752,20387,2026-04-14,Gjilan,canceled
600753,20509,2026-07-01, Peja ,Completed
600754,20438,2026-07-04,VUSHTRRI,refunded
600755,20518,2026-03-18,Gjilan, cancelled 
600756,20673,2026-01-10,PRISHTINA,Completed
600757,20335,2026-05-20,peja,completed
600758,20242,2026-03-24, Gjakove ,Completed
600759,20135,2026-07-04,vushtrri,completed
600760,20645,2026-03-18,ferizaj,completed
600761,20171,2026-06-20,Prizren,PENDING
600762,20015,2026-05-05,prishtina,completed
600763,20598,2026-03-15,Ferizaj,completed
600764,20570,2026-06-07, Gjakove ,pending
600765,20625,2026-05-29,gjakove,pending
600766,20500,2026-01-17,PRISHTINA,Completed
600767,20202,2026-01-28,Prizren,cancelled
600768,20545,2026-02-17,Peja, completed 
600769,20124,2026-01-04,Mitrovice, completed 
600770,20095,2026-04-02,GJILAN,Cancelled
600771,20103,2026-05-26,Mitrovicë,Completed
600772,20520,2026-05-12, Gjilan ,canceled
600773,20413,2026-04-09,GJILAN, completed 
600774,20005,2026-07-01, Prishtina , completed 
600775,20551,2026-05-20,prishtina,COMPLETED
600776,20480,2026-05-18,Gjakove,Completed
600777,20392,2026-07-07,GJAKOVE,completed
600778,20519,2026-08-05,Peja,COMPLETED
600779,20334,2026-01-19,GJILAN,Completed
600780,20336,2026-07-24,Ferizaj,pending
600781,20526,2026-02-17,Prishtina,refunded
600782,20259,2026-02-18,Prishtina, completed 
600783,20060,2026-04-06,VUSHTRRI,completed
600784,20538,2026-03-15,GJAKOVE,Cancelled
600785,20304,2026-07-20,prizren,canceled
600786,20657,2026-02-15,Ferizaj, cancelled 
600787,20639,2026-05-15,PRISHTINA,PENDING
600788,20074,2026-01-03,vushtrri,completed
600789,20081,2026-03-01,Gjilan, completed 
600790,20325,2026-02-23,prizren,COMPLETED
600791,20051,2026-02-15,Gjakove,CANCELLED
600792,20109,2026-01-27,Vushtrri,Completed
600793,20604,2026-02-28,Peja,Completed
600794,20286,2026-05-10,Peja, completed 
600795,20461,2026-05-24,GJAKOVE, completed 
600796,20329,2026-06-29,Vushtrri,completed
600797,20566,2026-07-03,Prizren,Completed
600798,20689,2026-01-16,FERIZAJ,Pending
600799,20355,2026-03-14,mitrovice,refunded
600800,20383,2026-08-06,Ferizaj,COMPLETED
600801,20090,2026-05-17,Vushtrri,cancelled
600802,20491,2026-01-10,GJAKOVE, completed 
600803,20512,2026-01-21,Prizren,COMPLETED
600804,20212,2026-06-19,Prizren, pending 
600805,20203,2026-03-15, Prizren ,completed
600806,20220,2026-06-21, Peja ,completed
600807,90090,2026-05-12,Prizren,Completed
600808,20131,2026-04-01,PRIZREN,pending
600809,20228,2026-01-27, Gjilan ,completed
600810,20012,2026-06-24,Peja,completed
600811,20001,2026-08-03, Ferizaj ,Completed
600812,20353,2026-07-25,Prishtina,pending
600813,20045,2026-04-17, Prishtina ,COMPLETED
600814,20595,2026-02-16,Gjakovë,COMPLETED
600815,20283,2026-02-07,Mitrovicë,Cancelled
600816,20168,2026-02-23,mitrovice,COMPLETED
600817,20350,2026-07-12,Vushtrri,completed
600818,20299,2026-07-24,PEJA,refunded
600819,20206,2026-06-25, Prizren ,completed
600820,20589,2026-02-17,prishtina, refunded 
600821,20469,2026-07-12, Vushtrri ,COMPLETED
600822,90099,2026-07-30,MITROVICE,Completed
600823,20696,2026-06-13,PRISHTINA,pending
600824,20489,2026-01-03,Prishtina,pending
600825,20483,2026-07-26,vushtrri,Completed
600826,20080,2026-07-15,mitrovice,Completed
600827,20166,2026-05-09,Gjakovë,completed
600828,20353,2026-08-06,Gjakove, pending 
600829,20055,2026-07-30,ferizaj,Completed
600830,20409,2026-02-09,MITROVICE,completed
600831,20645,2026-04-03,GJILAN,completed
600832,20254,2026-04-24,Prishtina, completed 
600833,20099,2026-08-02,PRISHTINA,cancelled
600834,20259,2026-07-18,Peja, completed 
600835,20629,2026-01-01,Prizren,pending
600836,20584,2026-02-23,prizren,cancelled
600837,20622,2026-01-03,Prizren, refunded 
600838,20016,2026-07-08,VUSHTRRI, pending 
600839,20308,2026-06-21,prizren, pending 
600840,20700,2026-02-19,Gjilan,PENDING
600841,20429,2026-05-10,Gjakovë,PENDING
600842,20405,2026-01-04,Ferizaj,completed
600843,20597,2026-07-07, Ferizaj ,COMPLETED
600844,20446,2026-05-14,GJAKOVE,refunded
600845,20204,2026-05-01,Gjakovë,COMPLETED
600846,20628,2026-02-02,Vushtrri,completed
600847,20133,2026-08-06,vushtrri,Completed
600848,20111,2026-99-40, Vushtrri ,CANCELLED
600849,20072,2026-02-26,mitrovice,COMPLETED
600850,20658,2026-02-14,Gjilan,pending
600851,20225,2026-05-10, Gjakove ,cancelled
600852,20050,2026-04-16,ferizaj,completed
600853,20639,2026-02-18, Ferizaj ,completed
600854,20480,2026-03-15,prishtina,PENDING
600855,20206,2026-02-13,mitrovice,completed
600856,20457,2026-06-27,GJAKOVE,Completed
600857,20513,2026-04-27,prizren,completed
600858,20205,2026-05-09,VUSHTRRI,Completed
600859,20670,2026-02-22,PRIZREN,completed
600860,20165,2026-04-13,VUSHTRRI,Completed
600861,20225,2026-04-10,Mitrovicë,COMPLETED
600862,20156,2026-04-12, Gjilan ,Completed
600863,20075,2026-02-02,Vushtrri,COMPLETED
600864,20312,2026-01-23,PRIZREN, pending 
600865,20119,2026-02-16,Ferizaj,pending
600866,20090,2026-02-02,Prishtina,completed
600867,20616,2026-06-08,Gjilan,COMPLETED
600868,20250,2026-02-27,Ferizaj,pending
600869,20628,2026-03-26, Prizren , completed 
600870,20383,2026-07-06,VUSHTRRI,COMPLETED
600871,20506,2026-01-09,VUSHTRRI,completed
600872,20205,2026-03-14,GJAKOVE,Cancelled
600873,20565,2026-02-25, Prizren ,refunded
600874,20669,2026-01-20, Prizren ,Pending
600875,20540,2026-04-13,ferizaj,Completed
600876,20455,2026-02-24,Prishtina, completed 
600877,20684,2026-03-20, Gjilan , completed 
600878,20450,2026-01-14,PRIZREN,Completed
600879,20390,2026-07-04,Ferizaj,PENDING
600880,20043,2026-06-12,Gjilan,Completed
600881,20045,2026-05-14,gjilan,Refunded
600882,20274,2026-01-19,prizren,COMPLETED
600883,20150,2026-06-26,peja,Completed
600884,20081,2026-02-28,prishtina,COMPLETED
600885,20596,2026-03-24,Prishtina,refunded
600886,20341,2026-06-04, Mitrovice ,completed
600887,20582,2026-02-15,PRISHTINA,completed
600888,20327,2026-05-19,Prizren,completed
600889,20089,2026-01-11,FERIZAJ,COMPLETED
600890,20569,2026-05-24,Gjakove, completed 
600891,20537,2026-06-08,Ferizaj,completed
600892,20409,2026-03-24, Prishtina ,COMPLETED
600893,20163,2026-07-15, Ferizaj ,COMPLETED
600894,20319,2026-01-05,PRIZREN,COMPLETED
600895,20014,2026-04-05,Gjilan,Completed
600896,20682,2026-04-13,PRISHTINA,Completed
600897,20529,2026-02-17,Gjilan,PENDING
600898,20351,2026-07-31,prizren,Completed
600899,20584,2026-04-01,Gjilan,CANCELLED
600900,20346,2026-05-19, Gjilan ,completed
600901,20497,2026-02-20,GJILAN,cancelled
600902,20166,2026-06-15,prizren, completed 
600903,20479,2026-02-19,Vushtrri,COMPLETED
600904,20086,2026-05-26,gjilan,REFUNDED
600905,20036,2026-08-06,Ferizaj,Completed
600906,20079,2026-06-09,mitrovice,Completed
600907,20470,2026-07-15,peja,completed
600908,20181,2026-04-13,Vushtrri,completed
600909,20107,2026-07-27,PRISHTINA, pending 
600910,20186,2026-04-02,Mitrovice,COMPLETED
600911,20168,2026-01-03, Mitrovice ,COMPLETED
600912,20137,2026-07-08, Gjilan ,completed
600913,20489,2026-08-08,Prishtina,refunded
600914,20169,2026-08-07, Gjilan ,Completed
600915,20027,2026-07-14, Peja ,Completed
600916,20124,2026-01-09,Gjakove,completed
600917,20483,2026-04-28,PEJA,completed
600918,20540,2026-03-19, Ferizaj , completed 
600919,20260,2026-05-06,VUSHTRRI, completed 
600920,20356,2026-01-30,Ferizaj,Completed
600921,20275,2026-05-26,Peja, completed 
600922,20339,2026-02-01,Gjakovë,Completed
600923,20001,2026-05-24, Vushtrri ,completed
600924,20517,2026-01-03, Gjilan ,completed
600925,20214,2026-03-12,MITROVICE,completed
600926,20150,2026-07-07, Peja ,completed
600927,20401,2026-02-23,prishtina,Cancelled
600928,20512,2026-02-19,Ferizaj, pending 
600929,20063,2026-02-09,Gjakove,cancelled
600930,20138,2026-01-31, Prizren , cancelled 
600931,20214,2026-05-19, Prishtina ,completed
600932,20184,2026-02-03,Ferizaj, completed 
600933,20013,2026-07-29,Peja,Completed
600934,20363,2026-02-05,Gjakove, pending 
600935,20487,2026-01-03, Peja ,REFUNDED
600936,20158,2026-05-15,vushtrri, completed 
600937,20003,2026-02-26,prizren, completed 
600938,20424,2026-04-29,Mitrovice,completed
600939,20295,2026-02-06,PRIZREN,Cancelled
600940,20645,2026-05-21,Ferizaj,COMPLETED
600941,20305,2026-01-27,Prishtina,Pending
600942,20669,2026-03-25,Mitrovicë,Completed
600943,20276,2026-01-30,Ferizaj,Completed
600944,20331,2026-05-17,Ferizaj,pending
600945,20096,2026-06-29, Gjakove ,completed
600946,20036,2026-06-10,Gjakove,COMPLETED
600947,20023,2026-07-15,Gjakove,completed
600948,20617,2026-01-21,gjakove, completed 
600949,20574,2026-05-22,mitrovice,Pending
600950,20252,2026-02-03,gjilan,completed
600951,20512,2026-02-24,gjilan,COMPLETED
600952,20627,2026-04-28,vushtrri,Pending
600953,20478,2026-04-01,PEJA, refunded 
600954,20245,2026-06-05, Vushtrri ,COMPLETED
600955,20148,2026-03-23,Prishtina, cancelled 
600956,20663,2026-01-10, Mitrovice , completed 
600957,20470,2026-06-17, Gjakove , refunded 
600958,20247,2026-03-11,prishtina,completed
600959,20687,2026-07-19,Prishtina, completed 
600960,20047,2026-02-15,GJILAN,completed
600961,20499,2026-05-27, Gjilan ,PENDING
600962,20375,2026-02-22,peja,CANCELLED
600963,20287,2026-01-11, Gjilan ,COMPLETED
600964,20604,2026-03-14,gjakove,PENDING
600965,20448,2026-07-03,Vushtrri,completed
600966,20213,2026-05-30,ferizaj, cancelled 
600967,20519,2026-06-23,Mitrovice,COMPLETED
600968,20050,2026-01-18,Gjakove,pending
600969,20095,2026-06-08, Peja ,Completed
600970,20356,2026-05-29,Ferizaj,completed
600971,20662,2026-05-26,Vushtrri,refunded
600972,20285,2026-07-19,Peja,pending
600973,20643,2026-01-06,Mitrovice,completed
600974,20455,2026-08-08,gjakove,Completed
600975,20540,2026-04-25,GJILAN,REFUNDED
600976,20622,2026-04-26,Prizren, completed 
600977,20104,2026-06-13,Gjilan,completed
600978,20530,2026-02-17,PEJA,COMPLETED
600979,20039,2026-04-23,Peja, completed 
600980,20442,2026-03-21,vushtrri, pending 
600981,20456,2026-02-15, Peja , pending 
600982,20214,2026-02-12,Peja,completed
600983,20691,2026-06-20,GJAKOVE, refunded 
600984,20580,2026-03-03,mitrovice,REFUNDED
600985,20009,2026-04-27,Prishtina,Completed
600986,20448,2026-06-09,ferizaj,completed
600987,20022,2026-05-16, Prizren ,completed
600988,20168,2026-04-27, Vushtrri ,Completed
600989,20687,2026-01-27, Prishtina ,COMPLETED
600990,20409,2026-06-01,Gjakove,COMPLETED
600991,20634,2026-04-13,ferizaj,completed
600992,20101,2026-06-09,prishtina,REFUNDED
600993,20312,2026-05-30,PEJA,completed
600994,20343,2026-02-04,Vushtrri, completed 
600995,20449,2026-05-21, Gjilan ,COMPLETED
600996,20622,2026-06-30, Peja , completed 
600997,20426,2026-08-01,Peja,COMPLETED
600998,20038,2026-07-13, Ferizaj ,Completed
600999,20468,2026-08-09,vushtrri, completed 
601000,20235,2026-05-18,PRIZREN,refunded
601001,20218,2026-04-19, Ferizaj , completed 
601002,20203,2026-02-17,Vushtrri,completed
601003,20553,2026-04-04, Gjilan ,refunded
601004,20217,2026-01-20, Gjilan , completed 
601005,20418,2026-01-03,prishtina,completed
601006,20292,2026-03-20,Peja,Refunded
601007,20527,2026-06-10,gjakove,cancelled
601008,20361,2026-07-01,FERIZAJ,Completed
601009,20417,2026-04-28, Ferizaj ,completed
601010,20230,2026-08-04,Gjakove,Refunded
601011,20486,2026-05-09,Gjilan,completed
601012,20182,2026-04-02, Ferizaj ,completed
601013,20162,2026-06-02,Prizren,Completed
601014,20315,2026-01-20, Gjilan , completed 
601015,20640,2026-07-02,gjakove,completed
601016,20450,2026-03-13,GJAKOVE,Pending
601017,20068,2026-01-12,VUSHTRRI,Completed
601018,20303,2026-02-09, Gjakove ,completed
601019,20404,2026-04-28,GJAKOVE, cancelled 
601020,20524,2026-04-03,Mitrovicë,Completed
601021,20294,2026-04-17,Gjakove, pending 
601022,20547,2026-01-15,prishtina,Completed
601023,20150,2026-03-28,VUSHTRRI,Completed
601024,20579,2026-03-26,Gjilan, completed 
601025,20068,2026-01-19,PRIZREN,COMPLETED
601026,20435,2026-05-21,GJILAN,CANCELLED
601027,20685,2026-04-30,prizren,completed
601028,20044,2026-03-03,gjilan, completed 
601029,20660,2026-01-10, Prizren ,completed
601030,20353,2026-01-26,VUSHTRRI, cancelled 
601031,20226,2026-04-05,Ferizaj,COMPLETED
601032,20605,2026-07-19,VUSHTRRI,Completed
