payment_id,order_id,amount,payment_method,payment_status,payment_date
800552,600612,695.14,cash,paid,2026-03-07
800553,600613,1570.68,CARD,paid,2026-03-16
800554,600614,1291.0, Bank Transfer ,paid,2026-03-28
800555,600615,310.5,cash,paid,2026-05-31
800556,600616,835.92,card,paid,2026-08-10
800557,600617,2451.58,paypal,paid,2026-02-09
800558,600618,1631.4,card,paid,2026-05-14
800559,600619,468.08,bank_transfer,paid,2026-06-16
800560,600620,1928.36,card,paid,2026-02-03
800561,600622,2080.99,bank_transfer,paid,2026-06-22
800562,600623,2113.32, Bank Transfer ,paid,2026-05-14
800563,600624,186.39,cash,paid,2026-03-28
800564,600626,2385.37, Bank Transfer ,paid,2026-07-22
800565,600627,1032.78,paypal,paid,2026-07-24
800566,600628,1350.82,paypal,paid,2026-02-05
800567,600629,2006.51,cash,paid,2026-06-14
800568,600630,1476.1, Bank Transfer ,paid,2026-05-02
800569,600631,2713.46,CARD,paid,2026-01-04
800570,600632,1455.22, Bank Transfer ,paid,2026-04-06
800571,600633,4389.71,card,paid,2026-03-26
800572,600634,111.68,bank_transfer,paid,2026-03-04
800573,600635,443.76,cash,paid,2026-07-02
800574,600636,1508.58,card,paid,2026-05-08
800575,600637,966.52,bank_transfer,paid,2026-07-21
800576,600638,367.28,bank_transfer,paid,2026-06-18
800577,600639,1202.59,card,paid,2026-05-14
800578,600640,307.84,cash,paid,2026-05-31
800579,600641,723.15,card,paid,2026-06-27
800580,600642,4704.16,card,paid,2026-04-12
800581,600643,1124.94,CARD,paid,2026-08-06
800582,600645,141.68, Bank Transfer ,paid,2026-06-18
800583,600647,1604.48,CARD,paid,2026-07-23
800584,600648,597.34,paypal,paid,2026-05-15
800585,600650,516.1,cash,paid,2026-03-20
800586,600651,647.16,CARD,paid,2026-08-10
800587,600653,-1157.76,paypal,refunded,2026-04-13
800588,600655,2502.63, Bank Transfer ,paid,2026-06-25
800589,600656,1605.98,CARD,paid,2026-03-11
800590,600657,1204.03,CARD,paid,2026-08-03
800591,600658,2823.44,bank_transfer,paid,2026-02-25
800592,600659,2545.8,CARD,paid,2026-07-24
800593,600661,1113.66,CARD,paid,2026-05-27
800594,600663,620.27,cash,paid,2026-06-07
800595,600665,835.98,card,paid,2026-01-17
800596,600666,148.95,CARD,paid,2026-02-19
800597,600667,2937.53,paypal,paid,2026-01-19
800598,600668,2248.44, Bank Transfer ,paid,2026-07-27
800599,600670,1133.54,CARD,paid,2026-04-11
800600,600671,1427.17,paypal,paid,2026-06-27
800601,600672,802.84,bank_transfer,paid,2026-01-22
800602,600673,3502.03, Bank Transfer ,paid,2026-01-19
800603,600674,879.45,cash,paid,2026-02-19
800604,600675,-1404.34, Bank Transfer ,refunded,2026-06-08
800605,600676,986.95,cash,paid,2026-03-04
800606,600677,1627.44,card,paid,2026-03-27
800607,600678,404.2, Bank Transfer ,paid,2026-07-24
800608,600679,897.87,cash,paid,2026-08-02
800609,600680,1770.24,card,paid,2026-03-21
800610,600681,0,card,failed,2026-06-05
800611,600682,1749.4,paypal,paid,2026-01-05
800612,600684,447.58,card,paid,2026-04-07
800613,600685,1435.1,card,paid,2026-06-26
800614,600686,1090.2,card,paid,2026-07-09
800615,600687,358.24,card,paid,2026-05-17
800616,600688,1915.8,cash,paid,2026-07-02
800617,600689,1999.53,paypal,paid,2026-07-23
800618,600690,1419.55,card,paid,2026-03-04
800619,600691,195.09,paypal,paid,2026-04-05
800620,600693,2051.78,cash,paid,2026-02-21
800621,600694,1482.04, Bank Transfer ,paid,2026-03-02
800622,600695,1376.05,card,paid,2026-04-14
800623,600696,1238.21,paypal,paid,2026-04-11
800624,600697,1699.36, Bank Transfer ,paid,2026-06-15
800625,600698,1568.41,card,paid,2026-04-14
800626,600699,1056.42,card,paid,2026-06-26
800627,600700,238.35,cash,paid,2026-05-12
800628,600701,958.53,bank_transfer,paid,2026-01-07
800629,600702,696.33,card,paid,2026-02-18
800630,600703,2177.05,paypal,paid,2026-07-08
800631,600704,1981.04,card,paid,2026-05-25
800632,600705,1209.14,bank_transfer,paid,2026-06-14
800633,600706,1507.81,bank_transfer,paid,2026-03-04
800634,600707,2676.31,bank_transfer,paid,2026-05-02
800635,600708,770.89,CARD,paid,2026-05-30
800636,600709,394.94,bank_transfer,paid,2026-03-29
800637,600710,980.51,CARD,paid,2026-01-05
800638,600711,1505.83,bank_transfer,paid,2026-02-20
800639,600712,1817.88,cash,paid,2026-02-17
800640,600713,1188.68,card,paid,2026-06-18
800641,600714,969.45, Bank Transfer ,paid,2026-07-18
800642,600715,1321.46,CARD,paid,2026-01-15
800643,600716,846.57,bank_transfer,paid,2026-01-10
800644,600717,2812.1,bank_transfer,paid,2026-02-07
800645,600718,1570.1,paypal,paid,2026-01-20
800646,600719,1876.88,cash,paid,2026-01-29
800647,600720,458.4,CARD,paid,2026-01-12
800648,600722,760.33,cash,paid,2026-01-17
800649,600723,2539.48, Bank Transfer ,paid,2026-07-06
800650,600724,1265.96,bank_transfer,paid,2026-08-04
800651,600725,2760.28,CARD,paid,2026-08-02
800652,600726,178.29, Bank Transfer ,paid,2026-03-20
800653,600727,2364.97,bank_transfer,paid,2026-07-05
800654,600728,1017.23, Bank Transfer ,paid,2026-06-29
800655,600730,845.95,bank_transfer,paid,2026-08-13
800656,600732,2157.12,cash,paid,2026-06-05
800657,600733,0,paypal,failed,2026-06-29
800658,600734,648.34,bank_transfer,paid,2026-07-22
800659,600735,1498.59,CARD,paid,2026-06-25
800660,600736,2470.26,bank_transfer,paid,2026-07-12
800661,600738,1455.18,bank_transfer,paid,2026-07-25
800662,600741,302.4,card,paid,2026-03-13
800663,600742,1265.44,paypal,paid,2026-07-10
800664,600744,261.19,paypal,paid,2026-03-11
800665,600745,2082.94,cash,paid,2026-06-23
800666,600746,-2268.29,card,refunded,2026-04-05
800667,600748,2443.95,bank_transfer,paid,2026-07-02
800668,600749,1883.12,card,paid,2026-06-19
800669,600750,1026.03,cash,paid,2026-02-24
800670,600751,2175.63, Bank Transfer ,paid,2026-08-09
800671,600752,477.76, Bank Transfer ,paid,2026-05-22
800672,600753,669.79,cash,paid,2026-08-07
800673,600754,1493.34,cash,paid,2026-07-19
800674,600755,1831.7,bank_transfer,paid,2026-05-26
800675,600756,1648.36,paypal,paid,2026-04-04
800676,600757,598.65,cash,paid,2026-03-28
800677,600759,1590.35,bank_transfer,paid,2026-01-01
800678,600760,568.7,paypal,paid,2026-03-13
800679,600761,767.52,paypal,paid,2026-05-21
800680,600762,291.16,CARD,paid,2026-08-07
800681,600763,1137.49,CARD,paid,2026-08-08
800682,600764,0, Bank Transfer ,paid,2026-08-02
800683,600765,842.25,bank_transfer,paid,2026-07-15
800684,600766,2064.98,bank_transfer,paid,2026-01-26
800685,600767,1356.52,paypal,paid,2026-07-10
800686,600768,-365.82,paypal,refunded,2026-01-16
800687,600769,697.2, Bank Transfer ,paid,2026-01-31
800688,600770,923.05, Bank Transfer ,paid,2026-01-18
800689,600771,2716.68,card,paid,2026-05-17
800690,600772,1125.36,card,paid,2026-06-20
800691,600773,1105.34, Bank Transfer ,paid,2026-03-03
800692,600774,1230.43,paypal,paid,2026-01-22
800693,600775,-1540.66,card,refunded,2026-04-30
800694,600776,1318.41, Bank Transfer ,paid,2026-01-10
800695,600777,2799.57,paypal,paid,2026-01-18
800696,600778,3757.25,cash,paid,2026-06-12
800697,600779,1424.04,cash,paid,2026-05-06
800698,600780,2380.61,cash,paid,2026-08-06
800699,600781,549.96, Bank Transfer ,paid,2026-08-07
800700,600782,1758.16,bank_transfer,paid,2026-04-06
800701,600783,519.39,bank_transfer,paid,2026-03-06
800702,600784,2249.94,bank_transfer,paid,2026-02-03
800703,600785,684.13,paypal,paid,2026-07-05
800704,600786,-2493.81, Bank Transfer ,refunded,2026-04-09
800705,600787,785.6,bank_transfer,paid,2026-03-25
800706,600788,291.92,card,paid,2026-04-12
800707,600789,22.2,paypal,paid,2026-02-18
800708,600791,2088.7,cash,paid,2026-04-29
800709,600792,953.15,paypal,paid,2026-01-31
800710,600793,2188.92,cash,paid,2026-01-25
800711,600794,490.44,paypal,paid,2026-01-04
800712,600795,1391.36,bank_transfer,paid,2026-02-14
800713,600796,312.57,card,paid,2026-01-17
800714,600797,808.93, Bank Transfer ,paid,2026-06-05
800715,600798,2176.55,card,paid,2026-01-14
800716,600799,51.72, Bank Transfer ,paid,2026-03-01
800717,600800,70.56,bank_transfer,paid,2026-08-05
800718,600802,2130.21, Bank Transfer ,paid,2026-03-08
800719,600803,2076.8,card,paid,2026-07-03
800720,600804,298.05, Bank Transfer ,paid,2026-06-22
800721,600805,1065.86,bank_transfer,paid,2026-06-26
800722,600806,876.46,CARD,paid,2026-02-18
800723,600807,1448.23,cash,paid,2026-08-12
800724,600808,1381.59,cash,paid,2026-08-01
800725,600809,801.48,cash,paid,2026-03-05
800726,600810,744.9,paypal,paid,2026-02-17
800727,600811,1394.58,CARD,paid,2026-01-26
800728,600812,336.75,cash,paid,2026-01-20
800729,600813,1670.25,cash,paid,2026-08-01
800730,600814,2960.18,cash,paid,2026-05-17
800731,600815,522.7,card,paid,2026-08-04
800732,600816,1293.45,card,paid,2026-05-11
800733,600818,0,paypal,failed,2026-06-03
800734,600819,1230.15,bank_transfer,paid,2026-07-27
800735,600820,2254.95,cash,paid,2026-03-17
800736,600821,1140.88,bank_transfer,paid,2026-06-10
800737,600822,-2418.78,paypal,refunded,2026-03-07
800738,600823,479.82,CARD,paid,2026-06-02
800739,600824,1374.72,bank_transfer,paid,2026-06-30
800740,600825,1524.94, Bank Transfer ,paid,2026-07-12
800741,600826,2213.77,CARD,paid,2026-07-29
800742,600827,1341.31,paypal,paid,2026-05-19
800743,600828,185.22,bank_transfer,paid,2026-02-14
800744,600829,695.07,paypal,paid,2026-08-02
800745,600830,561.76,CARD,paid,2026-02-26
800746,600831,368.82,cash,paid,2026-03-23
800747,600832,0,paypal,failed,2026-05-03
800748,600833,1764.32,card,paid,2026-01-15
800749,600834,1298.65, Bank Transfer ,paid,2026-04-29
800750,600836,1624.3, Bank Transfer ,paid,2026-02-02
800751,600838,2616.52,paypal,paid,2026-06-24
800752,600839,718.05,card,paid,2026-03-05
800753,600840,966.92,cash,paid,2026-08-07
800754,600841,1173.19,cash,paid,2026-06-13
800755,600842,1362.01,card,paid,2026-03-20
800756,600843,1772.07, Bank Transfer ,paid,2026-06-19
800757,600844,967.98,cash,paid,2026-02-19
800758,600845,226.26,bank_transfer,paid,2026-07-25
800759,600846,2017.78,card,paid,2026-03-16
800760,600847,608.8,cash,paid,2026-03-07
800761,600848,0,card,failed,2026-06-23
800762,600849,1560.98,cash,paid,2026-06-15
800763,600851,1257.38,CARD,paid,2026-05-30
800764,600852,958.23, Bank Transfer ,paid,2026-02-18
800765,600853,2431.06, Bank Transfer ,paid,2026-07-11
800766,600854,757.45,CARD,paid,2026-06-14
800767,600855,864.35,cash,paid,2026-05-25
800768,600856,768.49,paypal,paid,2026-05-01
800769,600857,752.55,card,paid,2026-03-06
800770,600858,856.2, Bank Transfer ,paid,2026-07-02
800771,600859,168.17,paypal,paid,2026-08-03
800772,600860,237.09, Bank Transfer ,paid,2026-06-16
800773,600861,0,bank_transfer,paid,2026-07-31
800774,600862,1803.65, Bank Transfer ,paid,2026-05-01
800775,600863,895.89,CARD,paid,2026-05-15
800776,600864,832.85,card,paid,2026-03-17
800777,600865,722.58,cash,paid,2026-08-09
800778,600866,23.52,CARD,paid,2026-01-28
800779,600867,682.54, Bank Transfer ,paid,2026-03-05
800780,600868,307.34,card,paid,2026-03-28
800781,600870,1846.09,paypal,paid,2026-03-22
800782,600871,1746.68, Bank Transfer ,paid,2026-02-10
800783,600872,2143.48,card,paid,2026-06-11
800784,600873,1324.92,card,paid,2026-02-16
800785,600874,231.08,bank_transfer,paid,2026-02-16
800786,600875,444.58,paypal,paid,2026-02-20
800787,600876,1076.3,paypal,paid,2026-04-28
800788,600877,782.38,cash,paid,2026-02-07
800789,600878,0,CARD,failed,2026-08-03
800790,600879,331.78,bank_transfer,paid,2026-04-15
800791,600880,2385.34,CARD,paid,2026-04-05
800792,600881,763.13,cash,paid,2026-01-26
800793,600882,2236.09,bank_transfer,paid,2026-02-22
800794,600883,560.76,card,paid,2026-04-12
800795,600884,2253.16,CARD,paid,2026-04-21
800796,600885,623.68,CARD,paid,2026-06-09
800797,600886,1706.73,cash,paid,2026-06-21
800798,600887,1261.61,bank_transfer,paid,2026-04-11
800799,600889,446.56,CARD,paid,2026-07-03
800800,600890,2950.18,CARD,paid,2026-07-29
800801,600891,927.06,bank_transfer,paid,2026-07-24
800802,600892,1004.85,CARD,paid,2026-01-22
800803,600893,1442.22,cash,paid,2026-02-27
800804,600895,1043.46, Bank Transfer ,paid,2026-02-20
800805,600896,503.42,bank_transfer,paid,2026-01-21
800806,600898,1842.35,cash,paid,2026-04-09
800807,600899,2409.3,cash,paid,2026-07-16
800808,600900,2611.53,paypal,paid,2026-04-26
800809,600901,3248.16,paypal,paid,2026-06-23
800810,600902,885.3,CARD,paid,2026-03-27
800811,600903,339.67,bank_transfer,paid,2026-01-01
800812,600904,0,CARD,failed,2026-03-28
800813,600905,548.58,card,paid,2026-05-15
800814,600907,684.98,card,paid,2026-01-17
800815,600908,1454.4, Bank Transfer ,paid,2026-04-17
800816,600909,1616.68,cash,paid,2026-03-05
800817,600910,-1582.74,card,refunded,2026-07-02
800818,600911,1269.13,cash,paid,2026-03-05
800819,600912,1353.16,CARD,paid,2026-01-07
800820,600913,1906.7,bank_transfer,paid,2026-01-29
800821,600914,2716.45,card,paid,2026-02-13
800822,600916,-184.56,bank_transfer,refunded,2026-04-03
800823,600918,93.11, Bank Transfer ,paid,2026-02-20
800824,600919,1651.71, Bank Transfer ,paid,2026-04-16
800825,600920,2124.5, Bank Transfer ,paid,2026-06-04
800826,600921,1177.0,paypal,paid,2026-08-01
800827,600922,155.56,paypal,paid,2026-02-19
800828,600923,186.49,CARD,paid,2026-05-20
800829,600924,1424.75,CARD,paid,2026-01-22
800830,600926,1420.48,bank_transfer,paid,2026-03-10
800831,600927,2407.35,cash,paid,2026-02-08
800832,600928,1704.6,paypal,paid,2026-04-10
800833,600929,1539.56,cash,paid,2026-01-18
800834,600930,2052.41,card,paid,2026-06-26
800835,600931,1460.97, Bank Transfer ,paid,2026-05-16
800836,600932,1577.54,paypal,paid,2026-02-15
800837,600933,1942.57,paypal,paid,2026-01-28
800838,600934,401.82,paypal,paid,2026-01-30
800839,600936,348.62,card,paid,2026-05-09
800840,600937,1949.16,card,paid,2026-06-30
800841,600938,0,CARD,failed,2026-07-24
800842,600939,4553.97,CARD,paid,2026-03-08
800843,600940,496.6,card,paid,2026-05-04
800844,600942,2119.54,paypal,paid,2026-01-08
800845,600943,1693.29,paypal,paid,2026-02-26
800846,600944,744.83,bank_transfer,paid,2026-06-14
800847,600945,524.99,paypal,paid,2026-05-28
800848,600946,2250.46, Bank Transfer ,paid,2026-07-05
800849,600947,609.99,card,paid,2026-05-18
800850,600948,613.6,paypal,paid,2026-03-13
800851,600949,2313.26,paypal,paid,2026-05-08
800852,600950,2340.83,cash,paid,2026-03-03
800853,600951,181.38, Bank Transfer ,paid,2026-01-04
800854,600952,1691.7,paypal,paid,2026-01-26
800855,600953,726.06,CARD,paid,2026-02-18
800856,600954,2395.27,cash,paid,2026-03-13
800857,600955,313.4,CARD,paid,2026-03-03
800858,600956,1462.15,paypal,paid,2026-06-30
800859,600957,82.16,card,paid,2026-01-29
800860,600958,432.6, Bank Transfer ,paid,2026-08-05
800861,600959,2576.13,CARD,paid,2026-07-10
800862,600960,575.58,cash,paid,2026-02-02
800863,600961,1286.98,cash,paid,2026-04-06
800864,600962,145.18,card,paid,2026-06-10
800865,600963,854.09, Bank Transfer ,paid,2026-08-14
800866,600964,3387.28, Bank Transfer ,paid,2026-05-15
800867,600965,233.54, Bank Transfer ,paid,2026-02-06
800868,600967,1162.08,bank_transfer,paid,2026-06-15
800869,600968,667.38, Bank Transfer ,paid,2026-06-03
800870,600969,782.68, Bank Transfer ,paid,2026-06-15
800871,600970,2075.47,cash,paid,2026-03-12
800872,600971,463.35,paypal,paid,2026-03-05
800873,600972,1861.0, Bank Transfer ,paid,2026-03-10
800874,600973,1458.33,CARD,paid,2026-06-21
800875,600974,2160.22,CARD,paid,2026-04-30
800876,600976,1488.4,CARD,paid,2026-01-04
800877,600977,580.78, Bank Transfer ,paid,2026-04-01
800878,600978,1204.84, Bank Transfer ,paid,2026-08-07
800879,600979,1936.33,cash,paid,2026-08-01
800880,600980,1749.89,CARD,paid,2026-07-13
800881,600982,3904.7,paypal,paid,2026-08-13
800882,600983,1805.6,cash,paid,2026-03-02
800883,600984,2235.85,card,paid,2026-05-21
800884,600985,1740.94,CARD,paid,2026-07-05
800885,600986,881.86,paypal,paid,2026-08-13
800886,600987,516.66,cash,paid,2026-02-26
800887,600988,782.44,CARD,paid,2026-03-23
800888,600989,175.82,paypal,paid,2026-04-14
800889,600990,946.8,bank_transfer,paid,2026-05-19
800890,600991,299.95,card,paid,2026-01-12
800891,600992,1188.1, Bank Transfer ,paid,2026-02-24
800892,600993,2503.64,bank_transfer,paid,2026-07-04
800893,600994,931.2,paypal,paid,2026-08-12
800894,600995,13.65,cash,paid,2026-03-10
800895,600996,236.51,CARD,paid,2026-04-16
800896,600997,2005.12,cash,paid,2026-08-08
800897,600998,1382.55, Bank Transfer ,paid,2026-03-15
800898,600999,660.72,card,paid,2026-01-05
800899,601000,575.16,card,paid,2026-02-27
800900,601002,1226.06,paypal,paid,2026-04-23
800901,601004,1616.78,CARD,paid,2026-08-02
800902,601005,1922.48,bank_transfer,paid,2026-03-18
800903,601006,293.85,bank_transfer,paid,2026-06-27
800904,601007,1071.19,card,paid,2026-01-02
800905,601008,1676.11,paypal,paid,2026-01-04
800906,601009,216.14,card,paid,2026-06-16
800907,601010,496.78,card,paid,2026-02-01
800908,601011,874.9,bank_transfer,paid,2026-06-26
800909,601012,447.14,CARD,paid,2026-07-25
800910,601013,878.6,CARD,paid,2026-06-08
800911,601014,1203.95, Bank Transfer ,paid,2026-07-02
800912,601015,527.88, Bank Transfer ,paid,2026-04-04
800913,601016,483.02,cash,paid,2026-02-27
800914,601017,296.25,bank_transfer,paid,2026-03-25
800915,601018,1456.99,cash,paid,2026-03-14
800916,601019,1383.97,bank_transfer,paid,2026-06-08
800917,601020,500.27,cash,paid,2026-06-20
800918,601021,883.5,bank_transfer,paid,2026-07-28
800919,601022,2147.26,paypal,paid,2026-06-28
800920,601023,1273.89,paypal,paid,2026-01-24
800921,601024,-153.64,card,refunded,2026-01-10
800922,601025,249.96,card,paid,2026-06-12
800923,601029,2190.13,paypal,paid,2026-07-01
800924,601030,958.2,paypal,paid,2026-04-13
800925,601031,1639.03,card,paid,2026-02-13
800926,601032,550.62,cash,paid,2026-03-14
800927,601033,0,paypal,failed,2026-04-11
800928,601034,1008.26,bank_transfer,paid,2026-02-06
800929,601035,2568.88,paypal,paid,2026-05-23
800930,601036,454.01, Bank Transfer ,paid,2026-04-22
800931,601037,1155.79,bank_transfer,paid,2026-02-22
800932,601038,721.4,paypal,paid,2026-02-08
800933,601039,2196.85,cash,paid,2026-02-21
800934,601040,1317.12,paypal,paid,2026-08-14
800935,601041,596.16,bank_transfer,paid,2026-07-15
800936,601042,2710.63,card,paid,2026-02-05
800937,601043,873.36, Bank Transfer ,paid,2026-08-04
800938,601044,41.76, Bank Transfer ,paid,2026-01-17
800939,601047,536.1,cash,paid,2026-06-23
800940,601048,1630.1,card,paid,2026-06-22
800941,601049,-344.28,paypal,refunded,2026-05-29
800942,601050,1112.69,CARD,paid,2026-02-20
800943,601052,-1638.05,cash,refunded,2026-01-16
800944,601053,1885.77,card,paid,2026-03-31
800945,601054,17.46, Bank Transfer ,paid,2026-03-14
800946,601055,442.25,cash,paid,2026-04-03
800947,601056,2220.73,card,paid,2026-08-10
800948,601057,3085.8,CARD,paid,2026-04-17
800949,601059,247.0,paypal,paid,2026-06-22
800950,601060,434.76,cash,paid,2026-01-18
800951,601061,1917.72,card,paid,2026-05-06
800952,601062,1809.64,CARD,paid,2026-06-03
800953,601063,2121.25, Bank Transfer ,paid,2026-01-23
800954,601064,863.96,CARD,paid,2026-01-22
800955,601065,856.53,CARD,paid,2026-06-20
800956,601066,260.6,card,paid,2026-08-01
800957,601068,36.32,card,paid,2026-02-10
